site,time,perc
L35/0050,2001-12-31,34.78
L35/0051,2001-12-31,32.43
L35/0062,2001-12-31,85.71
L36/0030,2001-12-31,38.98
L36/0063,2001-12-31,34.48
L36/0064,2001-12-31,32.26
L36/1226,2001-12-31,55.0
M34/0095,2001-12-31,34.38
M34/0306,2001-12-31,95.83
M34/0662,2001-12-31,89.47
M34/0670,2001-12-31,10.53
M34/0678,2001-12-31,0.0
M35/0017,2001-12-31,58.0
M35/0026,2001-12-31,11.48
M35/0183,2001-12-31,16.67
M35/0222,2001-12-31,13.64
M35/0312,2001-12-31,37.21
M35/0443,2001-12-31,31.25
M35/0472,2001-12-31,90.48
M35/0538,2001-12-31,88.89
M35/0596,2001-12-31,5.56
M35/0601,2001-12-31,20.0
M35/0637,2001-12-31,48.78
M35/0658,2001-12-31,25.93
M35/0724,2001-12-31,48.21
M35/1000,2001-12-31,34.29
M35/1878,2001-12-31,27.03
M35/5696,2001-12-31,30.0
M35/9001,2001-12-31,82.35
N34/0106,2001-12-31,37.5
N34/0107,2001-12-31,37.5
J37/0013,2002-01-31,100.0
J37/0026,2002-01-31,85.0
J37/0031,2002-01-31,89.47
J38/0187,2002-01-31,100.0
K38/0954,2002-01-31,100.0
L35/0050,2002-01-31,100.0
L35/0051,2002-01-31,65.79
L35/0062,2002-01-31,96.3
L36/0030,2002-01-31,91.53
L36/0063,2002-01-31,27.27
L36/0064,2002-01-31,38.71
L36/1226,2002-01-31,52.63
M34/0095,2002-01-31,100.0
M34/0306,2002-01-31,100.0
M34/0662,2002-01-31,100.0
M34/0670,2002-01-31,89.47
M34/0678,2002-01-31,100.0
M35/0017,2002-01-31,94.0
M35/0026,2002-01-31,24.59
M35/0183,2002-01-31,70.83
M35/0222,2002-01-31,22.73
M35/0312,2002-01-31,97.67
M35/0443,2002-01-31,57.14
M35/0472,2002-01-31,97.62
M35/0538,2002-01-31,100.0
M35/0596,2002-01-31,55.56
M35/0601,2002-01-31,88.57
M35/0637,2002-01-31,42.68
M35/0658,2002-01-31,71.43
M35/0724,2002-01-31,89.47
M35/1000,2002-01-31,34.29
M35/1878,2002-01-31,37.84
M35/5696,2002-01-31,39.29
M35/9001,2002-01-31,100.0
N34/0106,2002-01-31,83.33
N34/0107,2002-01-31,85.71
J37/0013,2002-02-28,100.0
J37/0026,2002-02-28,100.0
J37/0031,2002-02-28,100.0
J38/0187,2002-02-28,100.0
K38/0954,2002-02-28,94.74
L35/0050,2002-02-28,100.0
L35/0051,2002-02-28,100.0
L35/0062,2002-02-28,100.0
L36/0030,2002-02-28,96.55
L36/0063,2002-02-28,47.22
L36/0064,2002-02-28,38.71
L36/1226,2002-02-28,55.0
M34/0095,2002-02-28,100.0
M34/0306,2002-02-28,100.0
M34/0662,2002-02-28,94.74
M34/0670,2002-02-28,100.0
M34/0678,2002-02-28,100.0
M35/0017,2002-02-28,94.74
M35/0026,2002-02-28,51.11
M35/0183,2002-02-28,95.45
M35/0222,2002-02-28,68.18
M35/0312,2002-02-28,100.0
M35/0443,2002-02-28,67.44
M35/0472,2002-02-28,100.0
M35/0538,2002-02-28,100.0
M35/0596,2002-02-28,77.78
M35/0601,2002-02-28,100.0
M35/0637,2002-02-28,53.66
M35/0658,2002-02-28,53.85
M35/0724,2002-02-28,97.96
M35/1000,2002-02-28,62.86
M35/1878,2002-02-28,63.89
M35/5696,2002-02-28,78.57
M35/9001,2002-02-28,100.0
N34/0106,2002-02-28,77.78
N34/0107,2002-02-28,90.0
J37/0013,2002-03-31,75.0
J37/0026,2002-03-31,95.0
J37/0031,2002-03-31,88.89
J38/0187,2002-03-31,68.42
K38/0954,2002-03-31,88.89
L35/0050,2002-03-31,100.0
L35/0051,2002-03-31,97.37
L35/0062,2002-03-31,92.86
L36/0030,2002-03-31,94.83
L36/0063,2002-03-31,45.95
L36/0064,2002-03-31,40.0
L36/1226,2002-03-31,55.0
M34/0095,2002-03-31,91.18
M34/0306,2002-03-31,91.3
M34/0662,2002-03-31,16.67
M34/0670,2002-03-31,100.0
M34/0678,2002-03-31,88.89
M35/0017,2002-03-31,93.48
M35/0026,2002-03-31,85.25
M35/0183,2002-03-31,91.67
M35/0222,2002-03-31,68.18
M35/0312,2002-03-31,97.67
M35/0443,2002-03-31,43.48
M35/0472,2002-03-31,85.37
M35/0538,2002-03-31,88.89
M35/0596,2002-03-31,52.63
M35/0601,2002-03-31,80.0
M35/0637,2002-03-31,57.5
M35/0658,2002-03-31,43.33
M35/0724,2002-03-31,63.64
M35/1000,2002-03-31,71.43
M35/1878,2002-03-31,74.29
M35/5696,2002-03-31,86.21
M35/9001,2002-03-31,81.25
N34/0106,2002-03-31,27.27
N34/0107,2002-03-31,84.62
J37/0013,2002-04-30,45.0
J37/0026,2002-04-30,25.0
J37/0031,2002-04-30,83.33
J38/0187,2002-04-30,68.42
K38/0954,2002-04-30,66.67
L35/0050,2002-04-30,92.59
L35/0051,2002-04-30,97.44
L35/0062,2002-04-30,72.41
L36/0030,2002-04-30,80.7
L36/0063,2002-04-30,46.15
L36/0064,2002-04-30,46.67
L36/1226,2002-04-30,50.0
M34/0095,2002-04-30,62.86
M34/0306,2002-04-30,88.89
M34/0662,2002-04-30,89.47
M34/0670,2002-04-30,100.0
M34/0678,2002-04-30,72.22
M34/5537,2002-04-30,100.0
M35/0017,2002-04-30,86.36
M35/0026,2002-04-30,90.16
M35/0183,2002-04-30,79.17
M35/0222,2002-04-30,77.27
M35/0312,2002-04-30,85.71
M35/0443,2002-04-30,19.15
M35/0472,2002-04-30,82.93
M35/0538,2002-04-30,86.67
M35/0596,2002-04-30,77.27
M35/0601,2002-04-30,62.86
M35/0637,2002-04-30,65.0
M35/0658,2002-04-30,45.16
M35/0724,2002-04-30,55.56
M35/1000,2002-04-30,63.16
M35/1878,2002-04-30,68.57
M35/5696,2002-04-30,78.57
M35/9001,2002-04-30,70.59
N34/0106,2002-04-30,64.29
N34/0107,2002-04-30,78.57
J37/0013,2002-05-31,47.37
J37/0026,2002-05-31,15.79
J37/0031,2002-05-31,66.67
J38/0187,2002-05-31,33.33
K38/0954,2002-05-31,50.0
L35/0050,2002-05-31,80.65
L35/0051,2002-05-31,92.5
L35/0062,2002-05-31,42.42
L36/0030,2002-05-31,70.18
L36/0063,2002-05-31,48.78
L36/0064,2002-05-31,54.84
L36/1226,2002-05-31,60.0
M34/0095,2002-05-31,55.88
M34/0306,2002-05-31,53.12
M34/0662,2002-05-31,100.0
M34/0670,2002-05-31,89.47
M34/0678,2002-05-31,77.78
M34/5537,2002-05-31,100.0
M34/5573,2002-05-31,100.0
M35/0017,2002-05-31,68.89
M35/0026,2002-05-31,88.14
M35/0183,2002-05-31,73.08
M35/0222,2002-05-31,81.82
M35/0312,2002-05-31,71.43
M35/0443,2002-05-31,15.22
M35/0472,2002-05-31,82.93
M35/0538,2002-05-31,79.41
M35/0596,2002-05-31,83.33
M35/0601,2002-05-31,48.72
M35/0637,2002-05-31,52.5
M35/0658,2002-05-31,44.12
M35/0724,2002-05-31,46.15
M35/1000,2002-05-31,54.76
M35/1878,2002-05-31,67.65
M35/5696,2002-05-31,75.0
M35/9001,2002-05-31,41.18
N34/0106,2002-05-31,50.0
N34/0107,2002-05-31,41.18
J37/0013,2002-06-30,25.0
J37/0026,2002-06-30,5.0
J37/0031,2002-06-30,22.22
J38/0187,2002-06-30,33.33
K38/0954,2002-06-30,50.0
L35/0050,2002-06-30,61.29
L35/0051,2002-06-30,77.5
L35/0062,2002-06-30,18.75
L36/0030,2002-06-30,49.15
L36/0063,2002-06-30,48.78
L36/0064,2002-06-30,53.33
L36/1226,2002-06-30,63.16
M34/0095,2002-06-30,27.78
M34/0306,2002-06-30,29.03
M34/0662,2002-06-30,84.21
M34/0670,2002-06-30,73.68
M34/0678,2002-06-30,66.67
M34/5537,2002-06-30,93.75
M34/5573,2002-06-30,100.0
M35/0017,2002-06-30,40.0
M35/0026,2002-06-30,84.13
M35/0183,2002-06-30,57.69
M35/0222,2002-06-30,68.18
M35/0312,2002-06-30,66.67
M35/0443,2002-06-30,25.0
M35/0472,2002-06-30,82.5
M35/0538,2002-06-30,75.76
M35/0596,2002-06-30,95.65
M35/0601,2002-06-30,58.97
M35/0637,2002-06-30,62.5
M35/0658,2002-06-30,47.06
M35/0724,2002-06-30,54.39
M35/1000,2002-06-30,61.54
M35/1878,2002-06-30,66.67
M35/5696,2002-06-30,70.37
M35/9001,2002-06-30,35.29
N34/0106,2002-06-30,16.67
J37/0013,2002-07-31,36.84
J37/0026,2002-07-31,10.53
J37/0031,2002-07-31,27.78
J38/0187,2002-07-31,50.0
K38/0954,2002-07-31,83.33
L35/0050,2002-07-31,52.17
L35/0051,2002-07-31,50.0
L35/0062,2002-07-31,32.14
L36/0030,2002-07-31,48.28
L36/0063,2002-07-31,53.85
L36/0064,2002-07-31,54.84
L36/1226,2002-07-31,60.0
M34/0095,2002-07-31,34.48
M34/0306,2002-07-31,34.78
M34/0662,2002-07-31,78.95
M34/0670,2002-07-31,52.63
M34/0678,2002-07-31,50.0
M34/5537,2002-07-31,87.5
M34/5573,2002-07-31,100.0
M35/0017,2002-07-31,23.91
M35/0026,2002-07-31,77.19
M35/0183,2002-07-31,56.52
M35/0222,2002-07-31,61.9
M35/0312,2002-07-31,86.05
M35/0443,2002-07-31,13.95
M35/0472,2002-07-31,89.47
M35/0538,2002-07-31,100.0
M35/0596,2002-07-31,94.44
M35/0601,2002-07-31,94.74
M35/0637,2002-07-31,77.5
M35/0658,2002-07-31,53.57
M35/0724,2002-07-31,67.27
M35/1000,2002-07-31,58.33
M35/1878,2002-07-31,57.14
M35/5696,2002-07-31,55.17
M35/9001,2002-07-31,88.24
J37/0013,2002-08-31,55.56
J37/0026,2002-08-31,15.79
J37/0031,2002-08-31,33.33
J38/0187,2002-08-31,63.16
K38/0954,2002-08-31,66.67
L35/0050,2002-08-31,33.33
L35/0051,2002-08-31,31.58
L35/0062,2002-08-31,24.14
L36/0030,2002-08-31,33.93
L36/0063,2002-08-31,55.0
L36/0064,2002-08-31,54.84
L36/1226,2002-08-31,60.0
M34/0095,2002-08-31,19.35
M34/0306,2002-08-31,50.0
M34/0662,2002-08-31,52.63
M34/0670,2002-08-31,42.11
M34/0678,2002-08-31,16.67
M34/5537,2002-08-31,81.25
M34/5573,2002-08-31,100.0
M35/0017,2002-08-31,13.95
M35/0026,2002-08-31,64.71
M35/0183,2002-08-31,33.33
M35/0222,2002-08-31,45.45
M35/0312,2002-08-31,48.84
M35/0443,2002-08-31,8.89
M35/0472,2002-08-31,89.74
M35/0538,2002-08-31,78.57
M35/0596,2002-08-31,63.16
M35/0601,2002-08-31,70.27
M35/0637,2002-08-31,55.0
M35/0658,2002-08-31,51.85
M35/0724,2002-08-31,48.08
M35/1000,2002-08-31,61.11
M35/1878,2002-08-31,48.57
M35/5696,2002-08-31,42.86
M35/9001,2002-08-31,47.06
J37/0013,2002-09-30,47.62
J37/0026,2002-09-30,10.0
J37/0031,2002-09-30,36.84
J38/0187,2002-09-30,55.0
K38/0954,2002-09-30,66.67
L35/0050,2002-09-30,33.33
L35/0051,2002-09-30,20.0
L35/0062,2002-09-30,18.75
L36/0030,2002-09-30,10.71
L36/0063,2002-09-30,47.62
L36/0064,2002-09-30,48.39
L36/1226,2002-09-30,60.0
M34/0095,2002-09-30,22.58
M34/0306,2002-09-30,65.52
M34/0662,2002-09-30,73.68
M34/0670,2002-09-30,31.58
M34/0678,2002-09-30,0.0
M34/5537,2002-09-30,40.0
M34/5573,2002-09-30,100.0
M35/0017,2002-09-30,17.65
M35/0026,2002-09-30,48.33
M35/0183,2002-09-30,16.67
M35/0222,2002-09-30,40.91
M35/0312,2002-09-30,37.21
M35/0443,2002-09-30,15.56
M35/0472,2002-09-30,92.31
M35/0538,2002-09-30,77.42
M35/0596,2002-09-30,87.5
M35/0601,2002-09-30,55.26
M35/0637,2002-09-30,56.1
M35/0658,2002-09-30,37.14
M35/0724,2002-09-30,46.43
M35/1000,2002-09-30,33.33
M35/1878,2002-09-30,31.43
M35/5696,2002-09-30,27.59
M35/9001,2002-09-30,29.41
J37/0013,2002-10-31,57.14
J37/0026,2002-10-31,14.29
J37/0031,2002-10-31,65.0
J38/0187,2002-10-31,61.9
K38/0954,2002-10-31,72.22
L35/0050,2002-10-31,21.88
L35/0051,2002-10-31,17.07
L35/0062,2002-10-31,14.29
L36/0030,2002-10-31,11.86
L36/0063,2002-10-31,43.9
L36/0064,2002-10-31,48.39
L36/1226,2002-10-31,50.0
M34/0095,2002-10-31,25.71
M34/0306,2002-10-31,69.7
M34/0662,2002-10-31,31.58
M34/0670,2002-10-31,31.58
M34/0678,2002-10-31,0.0
M34/5537,2002-10-31,60.0
M34/5573,2002-10-31,100.0
M35/0017,2002-10-31,23.08
M35/0026,2002-10-31,34.43
M35/0183,2002-10-31,14.29
M35/0222,2002-10-31,36.36
M35/0312,2002-10-31,48.84
M35/0443,2002-10-31,34.78
M35/0472,2002-10-31,85.0
M35/0538,2002-10-31,70.59
M35/0596,2002-10-31,88.46
M35/0601,2002-10-31,73.68
M35/0637,2002-10-31,57.32
M35/0658,2002-10-31,32.43
M35/0724,2002-10-31,34.55
M35/1000,2002-10-31,29.55
M35/1878,2002-10-31,25.71
M35/5696,2002-10-31,27.59
M35/9001,2002-10-31,58.82
J37/0013,2002-11-30,35.0
J37/0026,2002-11-30,23.81
J37/0031,2002-11-30,95.0
J38/0187,2002-11-30,42.86
K38/0954,2002-11-30,57.89
L35/0050,2002-11-30,17.24
L35/0051,2002-11-30,12.82
L35/0062,2002-11-30,18.18
L36/0030,2002-11-30,16.67
L36/0063,2002-11-30,47.22
L36/0064,2002-11-30,35.48
L36/1226,2002-11-30,45.0
M34/0095,2002-11-30,29.63
M34/0306,2002-11-30,29.03
M34/0662,2002-11-30,0.0
M34/0670,2002-11-30,21.05
M34/0678,2002-11-30,0.0
M34/5537,2002-11-30,73.33
M34/5573,2002-11-30,100.0
M35/0017,2002-11-30,10.81
M35/0026,2002-11-30,19.15
M35/0183,2002-11-30,0.0
M35/0222,2002-11-30,27.27
M35/0312,2002-11-30,52.5
M35/0443,2002-11-30,27.5
M35/0472,2002-11-30,60.0
M35/0538,2002-11-30,75.0
M35/0596,2002-11-30,69.57
M35/0601,2002-11-30,85.71
M35/0637,2002-11-30,55.0
M35/0658,2002-11-30,30.0
M35/0724,2002-11-30,56.82
M35/1000,2002-11-30,26.83
M35/1878,2002-11-30,27.03
M35/5696,2002-11-30,23.33
M35/9001,2002-11-30,64.71
J37/0013,2002-12-31,40.0
J37/0026,2002-12-31,42.86
J37/0031,2002-12-31,95.0
J38/0187,2002-12-31,57.14
K38/0954,2002-12-31,73.68
L35/0050,2002-12-31,26.09
L35/0051,2002-12-31,10.81
L35/0062,2002-12-31,42.86
L36/0030,2002-12-31,27.12
L36/0063,2002-12-31,51.72
L36/0064,2002-12-31,29.03
L36/1226,2002-12-31,45.0
M34/0095,2002-12-31,37.5
M34/0306,2002-12-31,37.5
M34/0662,2002-12-31,0.0
M34/0670,2002-12-31,26.32
M34/0678,2002-12-31,10.53
M34/5537,2002-12-31,85.71
M34/5573,2002-12-31,100.0
M35/0017,2002-12-31,38.0
M35/0026,2002-12-31,22.95
M35/0183,2002-12-31,4.17
M35/0222,2002-12-31,31.82
M35/0312,2002-12-31,62.79
M35/0443,2002-12-31,25.0
M35/0472,2002-12-31,80.95
M35/0538,2002-12-31,85.19
M35/0596,2002-12-31,55.56
M35/0601,2002-12-31,57.14
M35/0637,2002-12-31,39.02
M35/0658,2002-12-31,33.33
M35/0724,2002-12-31,80.36
M35/1000,2002-12-31,31.43
M35/1878,2002-12-31,29.73
M35/5696,2002-12-31,33.33
M35/9001,2002-12-31,70.59
J37/0013,2003-01-31,35.0
J37/0026,2003-01-31,40.0
J37/0031,2003-01-31,63.16
J38/0187,2003-01-31,27.78
K38/0954,2003-01-31,73.68
L35/0050,2003-01-31,33.33
L35/0051,2003-01-31,15.79
L35/0062,2003-01-31,48.15
L36/0030,2003-01-31,33.9
L36/0063,2003-01-31,24.24
L36/0064,2003-01-31,22.58
L36/1226,2003-01-31,36.84
M34/0095,2003-01-31,18.18
M34/0306,2003-01-31,54.17
M34/0662,2003-01-31,0.0
M34/0670,2003-01-31,21.05
M34/0678,2003-01-31,10.53
M34/5537,2003-01-31,86.67
M35/0017,2003-01-31,40.0
M35/0026,2003-01-31,26.23
M35/0183,2003-01-31,12.5
M35/0222,2003-01-31,18.18
M35/0312,2003-01-31,52.33
M35/0443,2003-01-31,38.78
M35/0472,2003-01-31,76.19
M35/0538,2003-01-31,88.46
M35/0596,2003-01-31,66.67
M35/0601,2003-01-31,62.86
M35/0637,2003-01-31,56.1
M35/0658,2003-01-31,32.14
M35/0724,2003-01-31,35.09
M35/1000,2003-01-31,22.86
M35/1878,2003-01-31,24.32
M35/5696,2003-01-31,28.57
M35/9001,2003-01-31,41.18
J37/0013,2003-02-28,18.18
J37/0026,2003-02-28,13.64
J37/0031,2003-02-28,52.63
J38/0187,2003-02-28,14.29
K38/0954,2003-02-28,63.16
L35/0050,2003-02-28,33.33
L35/0051,2003-02-28,29.73
L35/0062,2003-02-28,50.0
L36/0030,2003-02-28,32.76
L36/0063,2003-02-28,25.0
L36/0064,2003-02-28,22.58
L36/1226,2003-02-28,40.0
M34/0095,2003-02-28,14.81
M34/0306,2003-02-28,65.22
M34/0662,2003-02-28,0.0
M34/0670,2003-02-28,20.0
M34/0678,2003-02-28,0.0
M34/5537,2003-02-28,86.67
M35/0017,2003-02-28,50.0
M35/0026,2003-02-28,22.22
M35/0183,2003-02-28,22.73
M35/0222,2003-02-28,18.18
M35/0312,2003-02-28,45.24
M35/0443,2003-02-28,13.95
M35/0472,2003-02-28,36.84
M35/0538,2003-02-28,61.54
M35/0596,2003-02-28,33.33
M35/0601,2003-02-28,17.24
M35/0637,2003-02-28,68.29
M35/0658,2003-02-28,34.62
M35/0724,2003-02-28,30.61
M35/1000,2003-02-28,14.29
M35/1878,2003-02-28,13.89
M35/5696,2003-02-28,25.0
M35/9001,2003-02-28,17.65
J37/0013,2003-03-31,20.0
J37/0026,2003-03-31,25.0
J37/0031,2003-03-31,44.44
J38/0187,2003-03-31,21.05
K38/0954,2003-03-31,61.11
L35/0050,2003-03-31,40.0
L35/0051,2003-03-31,36.84
L35/0062,2003-03-31,32.14
L35/0085,2003-03-31,63.64
L36/0030,2003-03-31,37.93
L36/0063,2003-03-31,18.92
L36/0064,2003-03-31,23.33
L36/1226,2003-03-31,35.0
M34/0095,2003-03-31,73.53
M34/0306,2003-03-31,86.96
M34/0662,2003-03-31,0.0
M34/0670,2003-03-31,21.05
M34/0678,2003-03-31,38.89
M34/5537,2003-03-31,92.86
M35/0017,2003-03-31,58.7
M35/0026,2003-03-31,32.79
M35/0183,2003-03-31,16.67
M35/0222,2003-03-31,18.18
M35/0312,2003-03-31,67.44
M35/0443,2003-03-31,10.87
M35/0472,2003-03-31,56.1
M35/0538,2003-03-31,62.96
M35/0596,2003-03-31,42.11
M35/0601,2003-03-31,11.43
M35/0637,2003-03-31,47.5
M35/0658,2003-03-31,40.0
M35/0724,2003-03-31,18.18
M35/1000,2003-03-31,11.43
M35/1878,2003-03-31,11.43
M35/5696,2003-03-31,27.59
M35/9001,2003-03-31,43.75
J37/0013,2003-04-30,90.0
J37/0026,2003-04-30,40.0
J37/0031,2003-04-30,66.67
J38/0187,2003-04-30,57.89
K38/0954,2003-04-30,88.89
L35/0050,2003-04-30,48.15
L35/0051,2003-04-30,43.59
L35/0062,2003-04-30,65.52
L35/0085,2003-04-30,77.78
L36/0030,2003-04-30,59.65
L36/0063,2003-04-30,17.95
L36/0064,2003-04-30,23.33
L36/1226,2003-04-30,30.0
M34/0095,2003-04-30,85.71
M34/0306,2003-04-30,96.3
M34/0662,2003-04-30,94.74
M34/0670,2003-04-30,80.0
M34/0678,2003-04-30,94.44
M34/5537,2003-04-30,85.71
M35/0017,2003-04-30,77.27
M35/0026,2003-04-30,49.18
M35/0183,2003-04-30,37.5
M35/0222,2003-04-30,31.82
M35/0312,2003-04-30,97.62
M35/0443,2003-04-30,85.11
M35/0472,2003-04-30,90.24
M35/0538,2003-04-30,100.0
M35/0596,2003-04-30,100.0
M35/0601,2003-04-30,97.14
M35/0637,2003-04-30,75.0
M35/0658,2003-04-30,41.94
M35/0724,2003-04-30,74.07
M35/1000,2003-04-30,15.79
M35/1878,2003-04-30,8.57
M35/5696,2003-04-30,28.57
M35/9001,2003-04-30,94.12
J37/0013,2003-05-31,78.95
J37/0026,2003-05-31,73.68
J37/0031,2003-05-31,72.22
J38/0187,2003-05-31,55.56
K38/0954,2003-05-31,44.44
L35/0050,2003-05-31,51.61
L35/0051,2003-05-31,60.0
L35/0062,2003-05-31,72.73
L35/0085,2003-05-31,46.15
L36/0030,2003-05-31,59.65
L36/0063,2003-05-31,17.07
L36/0064,2003-05-31,25.81
L36/1226,2003-05-31,30.0
M34/0095,2003-05-31,73.53
M34/0306,2003-05-31,68.75
M34/0662,2003-05-31,94.74
M34/0670,2003-05-31,84.21
M34/0678,2003-05-31,88.89
M34/5537,2003-05-31,93.75
M34/5573,2003-05-31,93.75
M35/0017,2003-05-31,75.56
M35/0026,2003-05-31,67.8
M35/0183,2003-05-31,69.23
M35/0222,2003-05-31,50.0
M35/0312,2003-05-31,69.05
M35/0443,2003-05-31,47.83
M35/0472,2003-05-31,85.37
M35/0538,2003-05-31,88.24
M35/0596,2003-05-31,58.33
M35/0601,2003-05-31,41.03
M35/0637,2003-05-31,47.5
M35/0658,2003-05-31,38.24
M35/0724,2003-05-31,34.62
M35/1000,2003-05-31,19.05
M35/1878,2003-05-31,17.65
M35/5696,2003-05-31,25.0
M35/9001,2003-05-31,35.29
N34/0106,2003-05-31,77.78
J37/0013,2003-06-30,70.0
J37/0026,2003-06-30,60.0
J37/0031,2003-06-30,77.78
J38/0187,2003-06-30,66.67
K38/0954,2003-06-30,61.11
L35/0050,2003-06-30,51.61
L35/0051,2003-06-30,55.0
L35/0062,2003-06-30,53.12
L36/0030,2003-06-30,45.76
L36/0063,2003-06-30,19.51
L36/0064,2003-06-30,20.0
L36/1226,2003-06-30,31.58
M34/0095,2003-06-30,47.22
M34/0306,2003-06-30,32.26
M34/0662,2003-06-30,89.47
M34/0670,2003-06-30,84.21
M34/0678,2003-06-30,77.78
M34/5537,2003-06-30,87.5
M34/5573,2003-06-30,93.33
M35/0017,2003-06-30,72.0
M35/0026,2003-06-30,71.43
M35/0183,2003-06-30,50.0
M35/0222,2003-06-30,50.0
M35/0312,2003-06-30,59.52
M35/0443,2003-06-30,18.75
M35/0472,2003-06-30,85.0
M35/0538,2003-06-30,78.79
M35/0596,2003-06-30,56.52
M35/0601,2003-06-30,20.51
M35/0637,2003-06-30,47.5
M35/0658,2003-06-30,23.53
M35/0724,2003-06-30,19.3
M35/1000,2003-06-30,20.51
M35/1878,2003-06-30,3.03
M35/5696,2003-06-30,18.52
M35/9001,2003-06-30,23.53
N34/0106,2003-06-30,66.67
J37/0013,2003-07-31,42.11
J37/0026,2003-07-31,52.63
J37/0031,2003-07-31,66.67
J38/0187,2003-07-31,55.56
K38/0954,2003-07-31,61.11
L35/0050,2003-07-31,43.48
L35/0051,2003-07-31,55.26
L35/0062,2003-07-31,53.57
L36/0030,2003-07-31,46.55
L36/0063,2003-07-31,20.51
L36/0064,2003-07-31,19.35
L36/1226,2003-07-31,25.0
M34/0095,2003-07-31,27.59
M34/0306,2003-07-31,26.09
M34/0662,2003-07-31,36.84
M34/0670,2003-07-31,73.68
M34/0678,2003-07-31,16.67
M34/5537,2003-07-31,75.0
M34/5573,2003-07-31,86.67
M35/0017,2003-07-31,69.57
M35/0026,2003-07-31,64.91
M35/0183,2003-07-31,43.48
M35/0222,2003-07-31,19.05
M35/0312,2003-07-31,41.86
M35/0443,2003-07-31,41.86
M35/0472,2003-07-31,86.84
M35/0538,2003-07-31,70.37
M35/0596,2003-07-31,66.67
M35/0601,2003-07-31,50.0
M35/0637,2003-07-31,37.5
M35/0658,2003-07-31,25.0
M35/0724,2003-07-31,16.36
M35/1000,2003-07-31,11.11
M35/1878,2003-07-31,5.71
M35/5696,2003-07-31,13.79
M35/9001,2003-07-31,41.18
J37/0013,2003-08-31,22.22
J37/0026,2003-08-31,42.11
J37/0031,2003-08-31,38.89
J38/0187,2003-08-31,21.05
K38/0954,2003-08-31,44.44
L35/0050,2003-08-31,37.5
L35/0051,2003-08-31,52.63
L35/0062,2003-08-31,44.83
L36/0030,2003-08-31,48.21
L36/0063,2003-08-31,22.5
L36/0064,2003-08-31,19.35
L36/1226,2003-08-31,25.0
M34/0095,2003-08-31,16.13
M34/0306,2003-08-31,41.67
M34/0662,2003-08-31,63.16
M34/0670,2003-08-31,47.37
M34/0678,2003-08-31,22.22
M34/5537,2003-08-31,43.75
M34/5573,2003-08-31,93.75
M35/0017,2003-08-31,62.79
M35/0026,2003-08-31,58.82
M35/0183,2003-08-31,38.1
M35/0222,2003-08-31,18.18
M35/0312,2003-08-31,25.58
M35/0443,2003-08-31,48.89
M35/0472,2003-08-31,84.62
M35/0538,2003-08-31,67.86
M35/0596,2003-08-31,78.95
M35/0601,2003-08-31,83.78
M35/0637,2003-08-31,32.5
M35/0658,2003-08-31,18.52
M35/0724,2003-08-31,11.54
M35/1000,2003-08-31,11.11
M35/1878,2003-08-31,5.71
M35/5696,2003-08-31,10.71
M35/9001,2003-08-31,64.71
J37/0013,2003-09-30,71.43
J37/0026,2003-09-30,75.0
J37/0031,2003-09-30,63.16
J38/0187,2003-09-30,90.0
K38/0954,2003-09-30,61.11
L35/0050,2003-09-30,46.67
L35/0051,2003-09-30,52.5
L35/0062,2003-09-30,75.0
L35/0085,2003-09-30,38.46
L36/0030,2003-09-30,50.0
L36/0063,2003-09-30,21.43
L36/0064,2003-09-30,22.58
L36/1226,2003-09-30,20.0
M34/0095,2003-09-30,67.74
M34/0306,2003-09-30,72.41
M34/0662,2003-09-30,78.95
M34/0670,2003-09-30,57.89
M34/0678,2003-09-30,84.21
M34/5573,2003-09-30,87.5
M35/0017,2003-09-30,74.51
M35/0026,2003-09-30,56.67
M35/0183,2003-09-30,37.5
M35/0222,2003-09-30,27.27
M35/0312,2003-09-30,32.56
M35/0443,2003-09-30,86.67
M35/0472,2003-09-30,89.74
M35/0538,2003-09-30,74.19
M35/0596,2003-09-30,62.5
M35/0601,2003-09-30,76.32
M35/0637,2003-09-30,39.02
M35/0658,2003-09-30,31.43
M35/0724,2003-09-30,48.21
M35/1000,2003-09-30,9.52
M35/1878,2003-09-30,5.71
M35/5696,2003-09-30,10.34
M35/9001,2003-09-30,82.35
J37/0013,2003-10-31,90.48
J37/0026,2003-10-31,90.48
J37/0031,2003-10-31,80.0
J38/0187,2003-10-31,95.24
K38/0954,2003-10-31,88.89
L35/0050,2003-10-31,68.75
L35/0051,2003-10-31,63.41
L35/0062,2003-10-31,94.29
L35/0085,2003-10-31,41.67
L36/0030,2003-10-31,71.19
L36/0063,2003-10-31,26.83
L36/0064,2003-10-31,22.58
L36/1226,2003-10-31,25.0
M34/0095,2003-10-31,85.71
M34/0306,2003-10-31,87.88
M34/0662,2003-10-31,89.47
M34/0670,2003-10-31,78.95
M34/0678,2003-10-31,100.0
M34/5573,2003-10-31,93.75
M35/0017,2003-10-31,94.23
M35/0026,2003-10-31,60.66
M35/0183,2003-10-31,71.43
M35/0222,2003-10-31,63.64
M35/0312,2003-10-31,88.37
M35/0443,2003-10-31,73.91
M35/0472,2003-10-31,90.0
M35/0538,2003-10-31,79.41
M35/0596,2003-10-31,80.77
M35/0601,2003-10-31,92.11
M35/0637,2003-10-31,60.98
M35/0658,2003-10-31,54.05
